Date,Simple Date,Outdoor Temperature (°F),Humidity (%),,Event Rain (in)
2022-09-09T22:10:00-04:00,9/9/2022 22:10,73.6,73,,0
2022-09-09T22:05:00-04:00,9/9/2022 22:05,73.6,73,,0
2022-09-09T22:00:00-04:00,9/9/2022 22:00,73.6,73,,0
2022-09-09T21:55:00-04:00,9/9/2022 21:55,73.6,73,,0
2022-09-09T21:50:00-04:00,9/9/2022 21:50,73.6,73,,0
2022-09-09T21:45:00-04:00,9/9/2022 21:45,73.6,73,,0
2022-09-09T21:40:00-04:00,9/9/2022 21:40,73.6,73,,0
2022-09-09T21:35:00-04:00,9/9/2022 21:35,73.6,73,,0
2022-09-09T21:30:00-04:00,9/9/2022 21:30,73.6,73,,0
2022-09-09T21:25:00-04:00,9/9/2022 21:25,73.6,73,,0
2022-09-09T21:20:00-04:00,9/9/2022 21:20,73.6,74,,0
2022-09-09T21:15:00-04:00,9/9/2022 21:15,73.6,73,,0
2022-09-09T21:10:00-04:00,9/9/2022 21:10,73.6,73,,0
2022-09-09T21:05:00-04:00,9/9/2022 21:05,73.4,74,,0
2022-09-09T21:00:00-04:00,9/9/2022 21:00,73.4,73,,0
2022-09-09T20:55:00-04:00,9/9/2022 20:55,73.4,73,,0
2022-09-09T20:50:00-04:00,9/9/2022 20:50,73.4,73,,0
2022-09-09T20:45:00-04:00,9/9/2022 20:45,73.6,73,,0
2022-09-09T20:40:00-04:00,9/9/2022 20:40,73.6,72,,0
2022-09-09T20:35:00-04:00,9/9/2022 20:35,73.6,72,,0
2022-09-09T20:30:00-04:00,9/9/2022 20:30,73.8,73,,0
2022-09-09T20:25:00-04:00,9/9/2022 20:25,73.8,72,,0
2022-09-09T20:20:00-04:00,9/9/2022 20:20,73.9,72,,0
2022-09-09T20:15:00-04:00,9/9/2022 20:15,73.9,71,,0
2022-09-09T20:10:00-04:00,9/9/2022 20:10,73.9,71,,0
2022-09-09T20:05:00-04:00,9/9/2022 20:05,74.1,71,,0
2022-09-09T20:00:00-04:00,9/9/2022 20:00,74.1,71,,0
2022-09-09T19:55:00-04:00,9/9/2022 19:55,74.1,71,,0
2022-09-09T19:50:00-04:00,9/9/2022 19:50,74.1,71,,0
2022-09-09T19:45:00-04:00,9/9/2022 19:45,74.3,71,,0
2022-09-09T19:40:00-04:00,9/9/2022 19:40,74.3,70,,0
2022-09-09T19:35:00-04:00,9/9/2022 19:35,74.5,71,,0
2022-09-09T19:30:00-04:00,9/9/2022 19:30,74.5,70,,0
2022-09-09T19:25:00-04:00,9/9/2022 19:25,74.5,70,,0
2022-09-09T19:20:00-04:00,9/9/2022 19:20,74.7,69,,0
2022-09-09T19:15:00-04:00,9/9/2022 19:15,74.7,69,,0
2022-09-09T19:10:00-04:00,9/9/2022 19:10,74.8,68,,0
2022-09-09T19:05:00-04:00,9/9/2022 19:05,74.8,68,,0
2022-09-09T19:00:00-04:00,9/9/2022 19:00,74.8,69,,0
2022-09-09T18:55:00-04:00,9/9/2022 18:55,75,68,,0
2022-09-09T18:50:00-04:00,9/9/2022 18:50,75,68,,0
2022-09-09T18:45:00-04:00,9/9/2022 18:45,75,68,,0
2022-09-09T18:40:00-04:00,9/9/2022 18:40,75,67,,0
2022-09-09T18:35:00-04:00,9/9/2022 18:35,75,68,,0
2022-09-09T18:30:00-04:00,9/9/2022 18:30,75,69,,0
2022-09-09T18:25:00-04:00,9/9/2022 18:25,75,68,,0
2022-09-09T18:20:00-04:00,9/9/2022 18:20,75,68,,0
2022-09-09T18:15:00-04:00,9/9/2022 18:15,75,68,,0
2022-09-09T18:10:00-04:00,9/9/2022 18:10,75,68,,0
2022-09-09T18:05:00-04:00,9/9/2022 18:05,75,69,,0
2022-09-09T18:00:00-04:00,9/9/2022 18:00,75,69,,0
2022-09-09T17:55:00-04:00,9/9/2022 17:55,75,69,,0
2022-09-09T17:50:00-04:00,9/9/2022 17:50,75,69,,0
2022-09-09T17:45:00-04:00,9/9/2022 17:45,75.2,69,,0
2022-09-09T17:40:00-04:00,9/9/2022 17:40,75.2,68,,0
2022-09-09T17:35:00-04:00,9/9/2022 17:35,75.2,69,,0
2022-09-09T17:30:00-04:00,9/9/2022 17:30,75.2,68,,0
2022-09-09T17:25:00-04:00,9/9/2022 17:25,75,70,,0
2022-09-09T17:20:00-04:00,9/9/2022 17:20,74.8,70,,0
2022-09-09T17:15:00-04:00,9/9/2022 17:15,74.8,71,,0
2022-09-09T17:10:00-04:00,9/9/2022 17:10,74.8,71,,0
2022-09-09T17:05:00-04:00,9/9/2022 17:05,75,70,,0
2022-09-09T17:00:00-04:00,9/9/2022 17:00,74.5,71,,0
2022-09-09T16:55:00-04:00,9/9/2022 16:55,74.3,71,,0
2022-09-09T16:50:00-04:00,9/9/2022 16:50,74.1,72,,0
2022-09-09T16:45:00-04:00,9/9/2022 16:45,73.9,72,,0
2022-09-09T16:40:00-04:00,9/9/2022 16:40,73.8,71,,0
2022-09-09T16:35:00-04:00,9/9/2022 16:35,73.6,72,,0
2022-09-09T16:30:00-04:00,9/9/2022 16:30,73.6,72,,0
2022-09-09T16:25:00-04:00,9/9/2022 16:25,73.6,72,,0
2022-09-09T16:20:00-04:00,9/9/2022 16:20,73.4,72,,0
2022-09-09T16:15:00-04:00,9/9/2022 16:15,73.6,73,,0
2022-09-09T16:10:00-04:00,9/9/2022 16:10,73.6,75,,0
2022-09-09T16:05:00-04:00,9/9/2022 16:05,73.4,76,,0
2022-09-09T16:00:00-04:00,9/9/2022 16:00,73.4,75,,0
2022-09-09T15:55:00-04:00,9/9/2022 15:55,73.6,76,,0
2022-09-09T15:50:00-04:00,9/9/2022 15:50,73.8,73,,0
2022-09-09T15:45:00-04:00,9/9/2022 15:45,75,72,,0
2022-09-09T15:40:00-04:00,9/9/2022 15:40,75.4,69,,0
2022-09-09T15:35:00-04:00,9/9/2022 15:35,75.4,68,,0
2022-09-09T15:30:00-04:00,9/9/2022 15:30,75.4,68,,0
2022-09-09T15:25:00-04:00,9/9/2022 15:25,75.2,68,,0
2022-09-09T15:20:00-04:00,9/9/2022 15:20,75.2,69,,0
2022-09-09T15:15:00-04:00,9/9/2022 15:15,75.2,68,,0
2022-09-09T15:10:00-04:00,9/9/2022 15:10,75.2,68,,0
2022-09-09T15:05:00-04:00,9/9/2022 15:05,75,68,,0
2022-09-09T15:00:00-04:00,9/9/2022 15:00,75,69,,0
2022-09-09T14:55:00-04:00,9/9/2022 14:55,74.7,69,,0
2022-09-09T14:50:00-04:00,9/9/2022 14:50,74.7,69,,0
2022-09-09T14:45:00-04:00,9/9/2022 14:45,75,73,,0
2022-09-09T14:40:00-04:00,9/9/2022 14:40,75.2,71,,0
2022-09-09T14:35:00-04:00,9/9/2022 14:35,75.4,69,,0
2022-09-09T14:30:00-04:00,9/9/2022 14:30,75.6,68,,0
2022-09-09T14:25:00-04:00,9/9/2022 14:25,75.4,68,,0
2022-09-09T14:20:00-04:00,9/9/2022 14:20,75.6,69,,0
2022-09-09T14:15:00-04:00,9/9/2022 14:15,75.2,69,,0
2022-09-09T14:10:00-04:00,9/9/2022 14:10,74.8,72,,0
2022-09-09T14:05:00-04:00,9/9/2022 14:05,74.5,72,,0
2022-09-09T14:00:00-04:00,9/9/2022 14:00,74.5,73,,0
2022-09-09T13:55:00-04:00,9/9/2022 13:55,75.2,76,,0
2022-09-09T13:50:00-04:00,9/9/2022 13:50,76.3,70,,0
2022-09-09T13:45:00-04:00,9/9/2022 13:45,77.2,67,,0
2022-09-09T13:40:00-04:00,9/9/2022 13:40,77.5,63,,0
2022-09-09T13:35:00-04:00,9/9/2022 13:35,78.3,62,,0
2022-09-09T13:30:00-04:00,9/9/2022 13:30,78.1,62,,0
2022-09-08T23:55:00-04:00,9/8/2022 23:55,74.1,81,,0
2022-09-08T23:50:00-04:00,9/8/2022 23:50,74.3,81,,0
2022-09-08T23:45:00-04:00,9/8/2022 23:45,74.5,80,,0
2022-09-08T23:40:00-04:00,9/8/2022 23:40,74.5,80,,0
2022-09-08T23:35:00-04:00,9/8/2022 23:35,74.7,80,,0
2022-09-08T23:30:00-04:00,9/8/2022 23:30,74.7,79,,0
2022-09-08T23:25:00-04:00,9/8/2022 23:25,74.8,79,,0
2022-09-08T23:20:00-04:00,9/8/2022 23:20,75,78,,0
2022-09-08T23:15:00-04:00,9/8/2022 23:15,75.2,78,,0
2022-09-08T23:10:00-04:00,9/8/2022 23:10,75.2,78,,0
2022-09-08T23:05:00-04:00,9/8/2022 23:05,75.2,77,,0
2022-09-08T23:00:00-04:00,9/8/2022 23:00,75.4,78,,0
2022-09-08T22:55:00-04:00,9/8/2022 22:55,75.4,77,,0
2022-09-08T22:50:00-04:00,9/8/2022 22:50,75.4,77,,0
2022-09-08T22:45:00-04:00,9/8/2022 22:45,75.6,78,,0
2022-09-08T22:40:00-04:00,9/8/2022 22:40,75.6,77,,0
2022-09-08T22:35:00-04:00,9/8/2022 22:35,75.7,77,,0
2022-09-08T22:30:00-04:00,9/8/2022 22:30,75.7,77,,0
2022-09-08T22:25:00-04:00,9/8/2022 22:25,75.7,77,,0
2022-09-08T22:20:00-04:00,9/8/2022 22:20,75.9,76,,0
2022-09-08T22:15:00-04:00,9/8/2022 22:15,76.1,76,,0
2022-09-08T22:10:00-04:00,9/8/2022 22:10,76.3,76,,0
2022-09-08T22:05:00-04:00,9/8/2022 22:05,76.3,75,,0
2022-09-08T22:00:00-04:00,9/8/2022 22:00,76.5,75,,0
2022-09-08T21:55:00-04:00,9/8/2022 21:55,76.6,74,,0
2022-09-08T21:50:00-04:00,9/8/2022 21:50,76.8,74,,0
2022-09-08T21:45:00-04:00,9/8/2022 21:45,76.8,73,,0
2022-09-08T21:40:00-04:00,9/8/2022 21:40,76.8,73,,0
2022-09-08T21:35:00-04:00,9/8/2022 21:35,77,73,,0
2022-09-08T21:30:00-04:00,9/8/2022 21:30,77,72,,0
2022-09-08T21:25:00-04:00,9/8/2022 21:25,77.2,72,,0
2022-09-08T21:20:00-04:00,9/8/2022 21:20,77.4,73,,0
2022-09-08T21:15:00-04:00,9/8/2022 21:15,77.4,72,,0
2022-09-08T21:10:00-04:00,9/8/2022 21:10,77.5,71,,0
2022-09-08T21:05:00-04:00,9/8/2022 21:05,77.7,71,,0
2022-09-08T21:00:00-04:00,9/8/2022 21:00,77.9,71,,0
2022-09-08T20:55:00-04:00,9/8/2022 20:55,78.1,70,,0
2022-09-08T20:50:00-04:00,9/8/2022 20:50,78.1,70,,0
2022-09-08T20:45:00-04:00,9/8/2022 20:45,78.3,69,,0
2022-09-08T20:40:00-04:00,9/8/2022 20:40,78.3,69,,0
2022-09-08T20:35:00-04:00,9/8/2022 20:35,78.3,69,,0
2022-09-08T20:30:00-04:00,9/8/2022 20:30,78.1,70,,0
2022-09-08T20:25:00-04:00,9/8/2022 20:25,78.3,70,,0
2022-09-08T20:20:00-04:00,9/8/2022 20:20,78.4,70,,0
2022-09-08T20:15:00-04:00,9/8/2022 20:15,78.4,70,,0
2022-09-08T20:10:00-04:00,9/8/2022 20:10,78.4,69,,0
2022-09-08T20:05:00-04:00,9/8/2022 20:05,78.6,70,,0
2022-09-08T20:00:00-04:00,9/8/2022 20:00,78.4,69,,0
2022-09-08T19:55:00-04:00,9/8/2022 19:55,78.6,69,,0
2022-09-08T19:50:00-04:00,9/8/2022 19:50,78.6,68,,0
2022-09-08T19:45:00-04:00,9/8/2022 19:45,78.8,68,,0
2022-09-08T19:40:00-04:00,9/8/2022 19:40,78.8,68,,0
2022-09-08T19:35:00-04:00,9/8/2022 19:35,79.2,69,,0
2022-09-08T19:30:00-04:00,9/8/2022 19:30,79.3,67,,0
2022-09-08T19:25:00-04:00,9/8/2022 19:25,79.3,66,,0
2022-09-08T19:20:00-04:00,9/8/2022 19:20,79.5,65,,0
2022-09-08T19:15:00-04:00,9/8/2022 19:15,79.7,65,,0
2022-09-08T19:10:00-04:00,9/8/2022 19:10,79.7,65,,0
2022-09-08T19:05:00-04:00,9/8/2022 19:05,80.1,64,,0
2022-09-08T19:00:00-04:00,9/8/2022 19:00,80.2,64,,0
2022-09-08T18:55:00-04:00,9/8/2022 18:55,80.2,63,,0
2022-09-08T18:50:00-04:00,9/8/2022 18:50,80.2,65,,0
2022-09-08T18:45:00-04:00,9/8/2022 18:45,80.4,64,,0
2022-09-08T18:40:00-04:00,9/8/2022 18:40,80.6,63,,0
2022-09-08T18:35:00-04:00,9/8/2022 18:35,80.8,61,,0
2022-09-08T18:30:00-04:00,9/8/2022 18:30,81.1,63,,0
2022-09-08T18:25:00-04:00,9/8/2022 18:25,81.3,62,,0
2022-09-08T18:20:00-04:00,9/8/2022 18:20,81.5,61,,0
2022-09-08T18:15:00-04:00,9/8/2022 18:15,81.5,62,,0
2022-09-08T18:10:00-04:00,9/8/2022 18:10,81.9,61,,0
2022-09-08T18:05:00-04:00,9/8/2022 18:05,82,60,,0
2022-09-08T18:00:00-04:00,9/8/2022 18:00,82,60,,0
2022-09-08T17:55:00-04:00,9/8/2022 17:55,81.7,60,,0
2022-09-08T17:50:00-04:00,9/8/2022 17:50,81.7,60,,0
2022-09-08T17:45:00-04:00,9/8/2022 17:45,81.5,60,,0
2022-09-08T17:40:00-04:00,9/8/2022 17:40,81.3,61,,0
2022-09-08T17:35:00-04:00,9/8/2022 17:35,81.5,60,,0
2022-09-08T17:30:00-04:00,9/8/2022 17:30,81.1,61,,0
2022-09-08T17:25:00-04:00,9/8/2022 17:25,81,60,,0
2022-09-08T17:20:00-04:00,9/8/2022 17:20,81.1,60,,0
2022-09-08T17:15:00-04:00,9/8/2022 17:15,81,60,,0
2022-09-08T17:10:00-04:00,9/8/2022 17:10,80.8,61,,0
2022-09-08T17:05:00-04:00,9/8/2022 17:05,80.8,60,,0
2022-09-08T17:00:00-04:00,9/8/2022 17:00,80.6,62,,0
2022-09-08T16:55:00-04:00,9/8/2022 16:55,80.2,61,,0
2022-09-08T16:50:00-04:00,9/8/2022 16:50,80.2,63,,0
2022-09-08T16:45:00-04:00,9/8/2022 16:45,80.4,61,,0
2022-09-08T16:40:00-04:00,9/8/2022 16:40,80.6,62,,0
2022-09-08T16:35:00-04:00,9/8/2022 16:35,80.8,62,,0
2022-09-08T16:30:00-04:00,9/8/2022 16:30,81.3,61,,0
2022-09-08T16:25:00-04:00,9/8/2022 16:25,81.3,61,,0
2022-09-08T16:20:00-04:00,9/8/2022 16:20,81.3,64,,0
2022-09-08T16:15:00-04:00,9/8/2022 16:15,81.1,63,,0
2022-09-08T16:10:00-04:00,9/8/2022 16:10,80.8,64,,0
2022-09-08T16:05:00-04:00,9/8/2022 16:05,80.4,64,,0
2022-09-08T16:00:00-04:00,9/8/2022 16:00,80.6,66,,0
2022-09-08T15:55:00-04:00,9/8/2022 15:55,80.2,65,,0
2022-09-08T15:50:00-04:00,9/8/2022 15:50,80.2,65,,0
2022-09-08T15:45:00-04:00,9/8/2022 15:45,79.9,66,,0
2022-09-08T15:40:00-04:00,9/8/2022 15:40,80.4,65,,0
2022-09-08T15:35:00-04:00,9/8/2022 15:35,80.6,65,,0
2022-09-08T15:30:00-04:00,9/8/2022 15:30,80.6,64,,0
2022-09-08T15:25:00-04:00,9/8/2022 15:25,80.6,63,,0
2022-09-08T15:20:00-04:00,9/8/2022 15:20,81,64,,0
2022-09-08T15:15:00-04:00,9/8/2022 15:15,81,64,,0
2022-09-08T15:10:00-04:00,9/8/2022 15:10,81,64,,0
2022-09-08T15:05:00-04:00,9/8/2022 15:05,80.8,64,,0
2022-09-08T15:00:00-04:00,9/8/2022 15:00,81.9,63,,0
2022-09-08T14:55:00-04:00,9/8/2022 14:55,82.9,62,,0
2022-09-08T14:50:00-04:00,9/8/2022 14:50,82.6,61,,0
2022-09-08T14:45:00-04:00,9/8/2022 14:45,81.9,62,,0
2022-09-08T14:40:00-04:00,9/8/2022 14:40,81.5,62,,0
2022-09-08T14:35:00-04:00,9/8/2022 14:35,79.7,67,,0
2022-09-08T14:30:00-04:00,9/8/2022 14:30,80.4,67,,0
2022-09-08T14:25:00-04:00,9/8/2022 14:25,80.8,63,,0
2022-09-08T14:20:00-04:00,9/8/2022 14:20,81,63,,0
2022-09-08T14:15:00-04:00,9/8/2022 14:15,80.8,65,,0
2022-09-08T14:10:00-04:00,9/8/2022 14:10,81.7,64,,0
2022-09-08T14:05:00-04:00,9/8/2022 14:05,82.2,62,,0
2022-09-08T14:00:00-04:00,9/8/2022 14:00,81.9,62,,0
2022-09-08T13:55:00-04:00,9/8/2022 13:55,81.7,64,,0
2022-09-08T13:50:00-04:00,9/8/2022 13:50,82.4,63,,0
2022-09-08T13:45:00-04:00,9/8/2022 13:45,82.8,61,,0
2022-09-08T13:40:00-04:00,9/8/2022 13:40,83.8,61,,0
2022-09-08T13:35:00-04:00,9/8/2022 13:35,83.3,62,,0
2022-09-08T13:30:00-04:00,9/8/2022 13:30,83.7,62,,0
2022-09-07T23:55:00-04:00,9/7/2022 23:55,75.2,77,,0
2022-09-07T23:50:00-04:00,9/7/2022 23:50,75.2,76,,0
2022-09-07T23:45:00-04:00,9/7/2022 23:45,75.4,76,,0
2022-09-07T23:40:00-04:00,9/7/2022 23:40,75.6,75,,0
2022-09-07T23:35:00-04:00,9/7/2022 23:35,75.7,75,,0
2022-09-07T23:30:00-04:00,9/7/2022 23:30,75.7,75,,0
2022-09-07T23:25:00-04:00,9/7/2022 23:25,75.9,74,,0
2022-09-07T23:20:00-04:00,9/7/2022 23:20,76.1,74,,0
2022-09-07T23:15:00-04:00,9/7/2022 23:15,75.9,74,,0
2022-09-07T23:10:00-04:00,9/7/2022 23:10,76.1,75,,0
2022-09-07T23:05:00-04:00,9/7/2022 23:05,76.1,75,,0
2022-09-07T23:00:00-04:00,9/7/2022 23:00,76.3,75,,0
2022-09-07T22:55:00-04:00,9/7/2022 22:55,76.3,74,,0
2022-09-07T22:50:00-04:00,9/7/2022 22:50,76.3,75,,0
2022-09-07T22:45:00-04:00,9/7/2022 22:45,75.7,76,,0
2022-09-07T22:40:00-04:00,9/7/2022 22:40,75.4,79,,0
2022-09-07T22:35:00-04:00,9/7/2022 22:35,75,78,,0
2022-09-07T22:30:00-04:00,9/7/2022 22:30,75.4,78,,0
2022-09-07T22:25:00-04:00,9/7/2022 22:25,75.6,77,,0
2022-09-07T22:20:00-04:00,9/7/2022 22:20,75.7,77,,0
2022-09-07T22:15:00-04:00,9/7/2022 22:15,75.9,75,,0
2022-09-07T22:10:00-04:00,9/7/2022 22:10,76.1,75,,0
2022-09-07T22:05:00-04:00,9/7/2022 22:05,76.5,74,,0
2022-09-07T22:00:00-04:00,9/7/2022 22:00,76.8,73,,0
2022-09-07T21:55:00-04:00,9/7/2022 21:55,77.2,73,,0
2022-09-07T21:50:00-04:00,9/7/2022 21:50,77.5,72,,0
2022-09-07T21:45:00-04:00,9/7/2022 21:45,77.9,71,,0
2022-09-07T21:40:00-04:00,9/7/2022 21:40,78.3,69,,0
2022-09-07T21:35:00-04:00,9/7/2022 21:35,78.3,68,,0
2022-09-07T21:30:00-04:00,9/7/2022 21:30,78.4,68,,0
2022-09-07T21:25:00-04:00,9/7/2022 21:25,78.4,68,,0
2022-09-07T21:20:00-04:00,9/7/2022 21:20,78.4,68,,0
2022-09-07T21:15:00-04:00,9/7/2022 21:15,78.6,68,,0
2022-09-07T21:10:00-04:00,9/7/2022 21:10,78.6,68,,0
2022-09-07T21:05:00-04:00,9/7/2022 21:05,78.6,67,,0
2022-09-07T21:00:00-04:00,9/7/2022 21:00,78.8,67,,0
2022-09-07T20:55:00-04:00,9/7/2022 20:55,79,66,,0
2022-09-07T20:50:00-04:00,9/7/2022 20:50,79,66,,0
2022-09-07T20:45:00-04:00,9/7/2022 20:45,79.2,66,,0
2022-09-07T20:40:00-04:00,9/7/2022 20:40,79.2,65,,0
2022-09-07T20:35:00-04:00,9/7/2022 20:35,79.3,65,,0
2022-09-07T20:30:00-04:00,9/7/2022 20:30,79.5,64,,0
2022-09-07T20:25:00-04:00,9/7/2022 20:25,79.7,64,,0
2022-09-07T20:20:00-04:00,9/7/2022 20:20,79.9,64,,0
2022-09-07T20:15:00-04:00,9/7/2022 20:15,80.1,63,,0
2022-09-07T20:10:00-04:00,9/7/2022 20:10,80.2,63,,0
2022-09-07T20:05:00-04:00,9/7/2022 20:05,80.4,63,,0
2022-09-07T20:00:00-04:00,9/7/2022 20:00,80.6,62,,0
2022-09-07T19:55:00-04:00,9/7/2022 19:55,80.6,62,,0
2022-09-07T19:50:00-04:00,9/7/2022 19:50,80.8,62,,0
2022-09-07T19:45:00-04:00,9/7/2022 19:45,81,61,,0
2022-09-07T19:40:00-04:00,9/7/2022 19:40,81.3,61,,0
2022-09-07T19:35:00-04:00,9/7/2022 19:35,81.5,61,,0
2022-09-07T19:30:00-04:00,9/7/2022 19:30,81.5,61,,0
2022-09-07T19:25:00-04:00,9/7/2022 19:25,81.5,61,,0
2022-09-07T19:20:00-04:00,9/7/2022 19:20,81.7,61,,0
2022-09-07T19:15:00-04:00,9/7/2022 19:15,81.7,61,,0
2022-09-07T19:10:00-04:00,9/7/2022 19:10,81.7,61,,0
2022-09-07T19:05:00-04:00,9/7/2022 19:05,82,61,,0
2022-09-07T19:00:00-04:00,9/7/2022 19:00,82,59,,0
2022-09-07T18:55:00-04:00,9/7/2022 18:55,82.2,60,,0
2022-09-07T18:50:00-04:00,9/7/2022 18:50,82.4,59,,0
2022-09-07T18:45:00-04:00,9/7/2022 18:45,82.4,59,,0
2022-09-07T18:40:00-04:00,9/7/2022 18:40,82.2,59,,0
2022-09-07T18:35:00-04:00,9/7/2022 18:35,82.4,59,,0
2022-09-07T18:30:00-04:00,9/7/2022 18:30,82.4,59,,0
2022-09-07T18:25:00-04:00,9/7/2022 18:25,82.4,58,,0
2022-09-07T18:20:00-04:00,9/7/2022 18:20,82.8,59,,0
2022-09-07T18:15:00-04:00,9/7/2022 18:15,82.8,61,,0
2022-09-07T18:10:00-04:00,9/7/2022 18:10,82.9,60,,0
2022-09-07T18:05:00-04:00,9/7/2022 18:05,83.1,61,,0
2022-09-07T18:00:00-04:00,9/7/2022 18:00,83.3,58,,0
2022-09-07T17:55:00-04:00,9/7/2022 17:55,83.5,59,,0
2022-09-07T17:50:00-04:00,9/7/2022 17:50,83.3,59,,0
2022-09-07T17:45:00-04:00,9/7/2022 17:45,83.1,61,,0
2022-09-07T17:40:00-04:00,9/7/2022 17:40,83.7,60,,0
2022-09-07T17:35:00-04:00,9/7/2022 17:35,83.7,58,,0
2022-09-07T17:30:00-04:00,9/7/2022 17:30,83.5,57,,0
2022-09-07T17:25:00-04:00,9/7/2022 17:25,83.3,57,,0
2022-09-07T17:20:00-04:00,9/7/2022 17:20,83.3,57,,0
2022-09-07T17:15:00-04:00,9/7/2022 17:15,83.3,58,,0
2022-09-07T17:10:00-04:00,9/7/2022 17:10,83.5,57,,0
2022-09-07T17:05:00-04:00,9/7/2022 17:05,83.5,56,,0
2022-09-07T17:00:00-04:00,9/7/2022 17:00,83.5,58,,0
2022-09-07T16:55:00-04:00,9/7/2022 16:55,83.1,57,,0
2022-09-07T16:50:00-04:00,9/7/2022 16:50,82.8,59,,0
2022-09-07T16:45:00-04:00,9/7/2022 16:45,83.5,60,,0
2022-09-07T16:40:00-04:00,9/7/2022 16:40,83.8,58,,0
2022-09-07T16:35:00-04:00,9/7/2022 16:35,83.8,58,,0
2022-09-07T16:30:00-04:00,9/7/2022 16:30,83.8,58,,0
2022-09-07T16:25:00-04:00,9/7/2022 16:25,83.8,58,,0
2022-09-07T16:20:00-04:00,9/7/2022 16:20,84,58,,0
2022-09-07T16:15:00-04:00,9/7/2022 16:15,83.8,58,,0
2022-09-07T16:10:00-04:00,9/7/2022 16:10,84,57,,0
2022-09-07T16:05:00-04:00,9/7/2022 16:05,84,58,,0
2022-09-07T16:00:00-04:00,9/7/2022 16:00,84,57,,0
2022-09-07T15:55:00-04:00,9/7/2022 15:55,84,59,,0
2022-09-07T15:50:00-04:00,9/7/2022 15:50,83.8,57,,0
2022-09-07T15:45:00-04:00,9/7/2022 15:45,84.2,59,,0
2022-09-07T15:40:00-04:00,9/7/2022 15:40,84.2,58,,0
2022-09-07T15:35:00-04:00,9/7/2022 15:35,84,59,,0
2022-09-07T15:30:00-04:00,9/7/2022 15:30,83.7,59,,0
2022-09-07T15:25:00-04:00,9/7/2022 15:25,83.3,60,,0
2022-09-07T15:20:00-04:00,9/7/2022 15:20,82.9,62,,0
2022-09-07T15:15:00-04:00,9/7/2022 15:15,83.3,58,,0
2022-09-07T15:10:00-04:00,9/7/2022 15:10,83.1,60,,0
2022-09-07T15:05:00-04:00,9/7/2022 15:05,83.3,60,,0
2022-09-07T15:00:00-04:00,9/7/2022 15:00,82.9,60,,0
2022-09-07T14:55:00-04:00,9/7/2022 14:55,82.8,59,,0
2022-09-07T14:50:00-04:00,9/7/2022 14:50,82.9,60,,0
2022-09-07T14:45:00-04:00,9/7/2022 14:45,82.4,61,,0
2022-09-07T14:40:00-04:00,9/7/2022 14:40,82.9,59,,0
2022-09-07T14:35:00-04:00,9/7/2022 14:35,82.4,62,,0
2022-09-07T14:30:00-04:00,9/7/2022 14:30,82.2,62,,0
2022-09-07T14:25:00-04:00,9/7/2022 14:25,82.4,62,,0
2022-09-07T14:20:00-04:00,9/7/2022 14:20,82.6,60,,0
2022-09-07T14:15:00-04:00,9/7/2022 14:15,83.1,62,,0
2022-09-07T14:10:00-04:00,9/7/2022 14:10,82.2,62,,0
2022-09-07T14:05:00-04:00,9/7/2022 14:05,82.2,63,,0
2022-09-07T14:00:00-04:00,9/7/2022 14:00,82.8,62,,0
2022-09-07T13:55:00-04:00,9/7/2022 13:55,83.3,61,,0
2022-09-07T13:50:00-04:00,9/7/2022 13:50,82.8,58,,0
2022-09-07T13:45:00-04:00,9/7/2022 13:45,83.1,61,,0
2022-09-07T13:40:00-04:00,9/7/2022 13:40,82.8,64,,0
2022-09-07T13:35:00-04:00,9/7/2022 13:35,83.7,61,,0
2022-09-07T13:30:00-04:00,9/7/2022 13:30,83.3,62,,0
2022-09-06T23:55:00-04:00,9/6/2022 23:55,74.8,90,,0
2022-09-06T23:50:00-04:00,9/6/2022 23:50,74.8,90,,0
2022-09-06T23:45:00-04:00,9/6/2022 23:45,75,89,,0
2022-09-06T23:40:00-04:00,9/6/2022 23:40,75,89,,0
2022-09-06T23:35:00-04:00,9/6/2022 23:35,75,89,,0
2022-09-06T23:30:00-04:00,9/6/2022 23:30,75,89,,0
2022-09-06T23:25:00-04:00,9/6/2022 23:25,75,89,,0
2022-09-06T23:20:00-04:00,9/6/2022 23:20,75.2,89,,0
2022-09-06T23:15:00-04:00,9/6/2022 23:15,75,89,,0
2022-09-06T23:10:00-04:00,9/6/2022 23:10,74.8,90,,0
2022-09-06T23:05:00-04:00,9/6/2022 23:05,74.8,90,,0
2022-09-06T23:00:00-04:00,9/6/2022 23:00,74.7,91,,0
2022-09-06T22:55:00-04:00,9/6/2022 22:55,74.5,91,,0
2022-09-06T22:50:00-04:00,9/6/2022 22:50,74.5,91,,0
2022-09-06T22:45:00-04:00,9/6/2022 22:45,74.7,91,,0
2022-09-06T22:40:00-04:00,9/6/2022 22:40,74.7,91,,0
2022-09-06T22:35:00-04:00,9/6/2022 22:35,74.7,91,,0
2022-09-06T22:30:00-04:00,9/6/2022 22:30,74.5,91,,0
2022-09-06T22:25:00-04:00,9/6/2022 22:25,74.7,91,,0
2022-09-06T22:20:00-04:00,9/6/2022 22:20,74.7,90,,0
2022-09-06T22:15:00-04:00,9/6/2022 22:15,74.8,90,,0
2022-09-06T22:10:00-04:00,9/6/2022 22:10,75,90,,0
2022-09-06T22:05:00-04:00,9/6/2022 22:05,75.2,89,,0
